zone_id,zone_land_use_id,permit_name,permit_description,procedure_url,application_url
2b1645a4-f97d-4f0e-aedb-bc675970c7c8,3b988dfb-ab63-49db-8757-8dc120a53694,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e942dbc5-75f7-4011-851e-6b36743f9fc1,dd243ff8-5d18-4874-a832-5115a133abd1,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
d15d6fb0-01a2-4c6c-ac5c-11f502f31640,f3d68921-202a-4a22-87f3-d582cb19f847,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
e50bd21a-bde5-40cd-8333-bc07229adbb9,8cae6822-2ca1-454d-b03c-4be678ab59a0,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
6b611262-ec08-4fb0-9a5d-f229661022af,780adb1e-30fd-4996-a753-e4815c788ebc,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
5bd76ad7-e49d-47b3-8c16-ef81a55144c9,b0d8dca3-af37-41d8-b86c-8f343681a2b9,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
7dfe04d3-8414-42f3-a53c-4a0bb5b9bc26,e0935fd8-e22b-44c3-8c44-f2bf873e584a,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
72d611e7-ddf5-40ab-ac56-e4b710ae4eab,a5aba3f5-15c8-42de-b71b-bb1f81d4f9d8,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
8584becc-e08b-417c-b729-c3f8a943c683,6115f79a-c734-4e69-8b31-4754505db377,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
d15d6fb0-01a2-4c6c-ac5c-11f502f31640,e0935fd8-e22b-44c3-8c44-f2bf873e584a,Conditional use - Minor  Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location.,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
830b3d38-14b8-4af1-8584-8bd7c7853beb,997a5e1f-4d7f-4b69-bb4f-68554a0e476a,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL, https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Conditional-Use-Permit-Alcohol-Sales.pdf 
87ae4f28-3674-4601-aef4-8f3b09c2ac13,5729eee2-60b9-452a-934b-91e3f484f878,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
37e808f2-6ead-4e5f-88f4-7c633848df32,6f6cead9-0de9-409e-a8f1-632f04506e16,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
6b611262-ec08-4fb0-9a5d-f229661022af,5e35349f-6677-44cd-a2e2-9090a06c2315,Temporary use - Temporary Use Permit required, Allow for short-term activities requiring individual consideration but not intensive review,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.040TEUSPE,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Temporary-Use-Permit.pdf
b8c04d69-e2fe-45f1-89d0-4da23085e026,780adb1e-30fd-4996-a753-e4815c788ebc,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
8584becc-e08b-417c-b729-c3f8a943c683,9482f3c0-8f64-427e-9c93-6c95c94d49e5,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
8048a91e-5429-4983-a18a-0101e9fb843d,42f90693-b1d9-4a25-a0af-4d76712104ab,Conditional use - Minor  Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location.,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
7ea6fb77-acfa-49d5-ba6c-732bda9dae91,9482f3c0-8f64-427e-9c93-6c95c94d49e5,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
9795338b-e0c5-49bf-9895-df7299d283a0,822fad2a-e2cc-49a7-8518-7d72a2897fed,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
b7c393d0-a3d7-4af5-9caf-bd61e3ca8a72,461b41b3-7652-4190-9bdc-54bb4c6fd8bc,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
c1f71e7a-a8c4-4e5c-98f9-d82ef810025f,efbd9708-7bec-4db6-893e-5fec68332d92,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
8048a91e-5429-4983-a18a-0101e9fb843d,40c7c5d5-9be8-43ad-b30a-5b6b21599c8f,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
2f7ab867-5568-4d27-9500-33fc12b8f837,f5b842a4-b2ae-4d9c-8b12-56bb53b20333,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
b3904650-6868-4687-8a1b-0121475a4787,b6c959e8-4adc-4573-b4a0-a959f8f88a26,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
7dfe04d3-8414-42f3-a53c-4a0bb5b9bc26,3b1e8d13-2a0e-4ff0-8ebd-af21ca1d6ca4,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
9eadd757-2f63-4e39-8438-1ce0c3222014,9482f3c0-8f64-427e-9c93-6c95c94d49e5,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e45e8186-6553-45ee-9775-3970b38d8040,5e35349f-6677-44cd-a2e2-9090a06c2315,Temporary use - Temporary Use Permit required, Allow for short-term activities requiring individual consideration but not intensive review,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.040TEUSPE,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Temporary-Use-Permit.pdf
d06f33db-9656-4d77-9eac-0d0ab04479ee,fabce61f-b439-4e2a-8327-e3c40477d44e,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e465cf10-7619-41e5-aad6-84da1f4e457b,620a4aa3-b400-468b-b122-a5cb32c5626e,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
e3847644-7c00-4acf-9217-74fb7466f56e,bea2204e-6aeb-4d95-b628-c3c261aef904,Permitted use - Code Compliance Certificate required,Form provided by the City certifying that a use; structure; or sign complies with the Zoning Code,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.020COCOCE,
03d6aa74-c022-4d74-ae8d-189303c442b8,40430f9f-690c-47f3-97db-c19312c20904,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
f548d413-e490-4b57-9b89-198d60379877,0015800c-0879-4387-b052-47590e424f93,Conditional use - Conditional Use Permit required,Conditional Use Permits are intended to allow for activities and uses which may be desirable in the applicable zoning district and compatible with adjoining land uses but whose effect on a site and its surroundings cannot be determined before being proposed for a particular location,https://library.municode.com/ca/pasadena/codes/code_of_ordinances?nodeId=TIT17_ZONING_CODE_ART6LAUSDEPEPR_CH17.61PEAPDI_17.61.050COUSPEMAPL,https://ww5.cityofpasadena.net/planning/wp-content/uploads/sites/56/2017/09/Minor-Conditional-Use-Permit-Use-only-permitted-with-conditions.pdf
